tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_type,favorites,retweets,user_followers,user_favourites,date_time
748568946752774144,2016-06-30 17:28:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp),https://twitter.com/dog_rates/status/748568946752774144/video/1,12.0,10.0,Cora,,2189.0,665.0,8796117.0,145903.0,2016-06-30 17:28:39+00:00
748346686624440324,2016-06-30 02:45:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10",https://twitter.com/dog_rates/status/748346686624440324/photo/1,10.0,10.0,,,5193.0,1220.0,8795435.0,145902.0,2016-06-30 02:45:28+00:00
748324050481647620,2016-06-30 01:15:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He permanently looks like he just tripped over something. 11/10,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1",11.0,10.0,Duke,,3663.0,751.0,8796117.0,145903.0,2016-06-30 01:15:31+00:00
748307329658011649,2016-06-30 00:09:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This sherk must've leapt out of the water and into the canoe, trapping the human. Won't even help paddle smh. 7/10","https://twitter.com/dog_rates/status/748307329658011649/photo/1,https://twitter.com/dog_rates/status/748307329658011649/photo/1",7.0,10.0,,,3646.0,704.0,8796117.0,145903.0,2016-06-30 00:09:04+00:00
747963614829678593,2016-06-29 01:23:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts,https://twitter.com/dog_rates/status/747963614829678593/photo/1,10.0,10.0,,pupper,5741.0,2122.0,8796117.0,145903.0,2016-06-29 01:23:16+00:00
747933425676525569,2016-06-28 23:23:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1",11.0,10.0,,,6561.0,2514.0,8796117.0,145903.0,2016-06-28 23:23:19+00:00
747885874273214464,2016-06-28 20:14:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1",8.0,10.0,,,2923.0,965.0,8796117.0,145903.0,2016-06-28 20:14:22+00:00
747844099428986880,2016-06-28 17:28:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat,https://twitter.com/dog_rates/status/747844099428986880/photo/1,11.0,10.0,Huxley,,2803.0,745.0,8796117.0,145903.0,2016-06-28 17:28:22+00:00
747816857231626240,2016-06-28 15:40:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk,https://twitter.com/dog_rates/status/747816857231626240/photo/1,4.0,10.0,,,4818.0,1148.0,8796117.0,145903.0,2016-06-28 15:40:07+00:00
747600769478692864,2016-06-28 01:21:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively,"https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1",7.0,10.0,Seaweed,,2308.0,552.0,8796117.0,145903.0,2016-06-28 01:21:27+00:00
747594051852075008,2016-06-28 00:54:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10,https://twitter.com/dog_rates/status/747594051852075008/photo/1,11.0,10.0,,,3650.0,1048.0,8796117.0,145903.0,2016-06-28 00:54:46+00:00
747512671126323200,2016-06-27 19:31:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10,https://twitter.com/dog_rates/status/747512671126323200/photo/1,10.0,10.0,,,5501.0,1595.0,8796117.0,145903.0,2016-06-27 19:31:23+00:00
747461612269887489,2016-06-27 16:08:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Never seen a shark hold another shark like this before. Must be evolving. Both 10/10 please only send dogs though,https://twitter.com/dog_rates/status/747461612269887489/photo/1,10.0,10.0,,,3840.0,1033.0,8796117.0,145903.0,2016-06-27 16:08:30+00:00
747219827526344708,2016-06-27 00:07:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Atticus. He's remaining calm but his costume looks terrified. 11/10,"https://twitter.com/dog_rates/status/747219827526344708/photo/1,https://twitter.com/dog_rates/status/747219827526344708/photo/1",11.0,10.0,Atticus,,5227.0,1550.0,8796117.0,145903.0,2016-06-27 00:07:44+00:00
747204161125646336,2016-06-26 23:05:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet,"https://twitter.com/dog_rates/status/747204161125646336/photo/1,https://twitter.com/dog_rates/status/747204161125646336/photo/1",10.0,10.0,Clark,,3356.0,915.0,8796117.0,145903.0,2016-06-26 23:05:29+00:00
747103485104099331,2016-06-26 16:25:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10","https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1",11.0,10.0,Guys,,9498.0,3932.0,8796117.0,145903.0,2016-06-26 16:25:26+00:00
746872823977771008,2016-06-26 01:08:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1",11.0,10.0,,,5935.0,2114.0,8796117.0,145903.0,2016-06-26 01:08:52+00:00
746790600704425984,2016-06-25 19:42:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you just can't resist... 10/10 topnotch tongue,"https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1",10.0,10.0,,,4831.0,1588.0,8796117.0,145903.0,2016-06-25 19:42:08+00:00
746726898085036033,2016-06-25 15:29:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving,https://twitter.com/dog_rates/status/746726898085036033/photo/1,12.0,10.0,Abby,,6005.0,1779.0,8796117.0,145903.0,2016-06-25 15:29:00+00:00
746507379341139972,2016-06-25 00:56:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1",10.0,10.0,Shiloh,,4619.0,1074.0,8796117.0,145903.0,2016-06-25 00:56:43+00:00
746369468511756288,2016-06-24 15:48:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10,https://twitter.com/dog_rates/status/746369468511756288/photo/1,9.0,10.0,Kangaroo,,6141.0,1616.0,8796117.0,145903.0,2016-06-24 15:48:42+00:00
746131877086527488,2016-06-24 00:04:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away,https://twitter.com/dog_rates/status/746131877086527488/photo/1,10.0,10.0,Gustav,,6858.0,2177.0,8796117.0,145903.0,2016-06-24 00:04:36+00:00
746056683365994496,2016-06-23 19:05:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1",11.0,10.0,Thumpelina,pupper,3532.0,803.0,8796117.0,145903.0,2016-06-23 19:05:49+00:00
745789745784041472,2016-06-23 01:25:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need,https://twitter.com/dog_rates/status/745789745784041472/photo/1,10.0,10.0,Gus,,3985.0,1056.0,8796117.0,145903.0,2016-06-23 01:25:06+00:00
745712589599014916,2016-06-22 20:18:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway,https://twitter.com/dog_rates/status/745712589599014916/photo/1,7.0,10.0,Percy,,6956.0,2306.0,8796117.0,145903.0,2016-06-22 20:18:30+00:00
745433870967832576,2016-06-22 01:50:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around,"https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1",10.0,10.0,Lenox,doggo,7023.0,2510.0,8796117.0,145903.0,2016-06-22 01:50:58+00:00
745422732645535745,2016-06-22 01:06:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10,https://twitter.com/dog_rates/status/745422732645535745/photo/1,9.0,10.0,,,8504.0,2419.0,8796117.0,145903.0,2016-06-22 01:06:43+00:00
745314880350101504,2016-06-21 17:58:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sugar. She excels underwater. 12/10 photogenic af,"https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1",12.0,10.0,Sugar,,7130.0,2725.0,8796117.0,145903.0,2016-06-21 17:58:09+00:00
745057283344719872,2016-06-21 00:54:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",12.0,10.0,Oliver,,7204.0,2238.0,8796117.0,145903.0,2016-06-21 00:54:33+00:00
744995568523612160,2016-06-20 20:49:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1",9.0,10.0,Abby,puppo,2948.0,610.0,8796117.0,145903.0,2016-06-20 20:49:19+00:00
744971049620602880,2016-06-20 19:11:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",12.0,10.0,Jupiter,,7808.0,2656.0,8796117.0,145903.0,2016-06-20 19:11:53+00:00
744709971296780288,2016-06-20 01:54:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harvey. He's stealthy af. 10/10 would do my best to pet,https://twitter.com/dog_rates/status/744709971296780288/photo/1,10.0,10.0,Harvey,,5568.0,1548.0,8796117.0,145903.0,2016-06-20 01:54:27+00:00
744334592493166593,2016-06-19 01:02:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy,https://twitter.com/dog_rates/status/744334592493166593/photo/1,11.0,10.0,Blanket,,6728.0,2086.0,8796117.0,145903.0,2016-06-19 01:02:50+00:00
744234799360020481,2016-06-18 18:26:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad),https://twitter.com/dog_rates/status/744234799360020481/video/1,13.0,10.0,,doggo,154981.0,77034.0,8796117.0,145903.0,2016-06-18 18:26:18+00:00
743980027717509120,2016-06-18 01:33:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face,https://twitter.com/dog_rates/status/743980027717509120/photo/1,11.0,10.0,Geno,,4136.0,1083.0,8796117.0,145903.0,2016-06-18 01:33:55+00:00
743895849529389061,2016-06-17 19:59:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10,https://twitter.com/dog_rates/status/743895849529389061/photo/1,10.0,10.0,,,3618.0,953.0,8796117.0,145903.0,2016-06-17 19:59:26+00:00
743609206067040256,2016-06-17 01:00:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1",10.0,10.0,Stark,,4434.0,1368.0,8796117.0,145903.0,2016-06-17 01:00:24+00:00
743595368194129920,2016-06-17 00:05:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet,https://twitter.com/dog_rates/status/743595368194129920/photo/1,7.0,10.0,Harold,,18194.0,6462.0,8796117.0,145903.0,2016-06-17 00:05:25+00:00
743545585370791937,2016-06-16 20:47:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10,"https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1",11.0,10.0,Millie,,3502.0,932.0,8796117.0,145903.0,2016-06-16 20:47:36+00:00
743510151680958465,2016-06-16 18:26:48+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor)",https://twitter.com/dog_rates/status/743510151680958465/video/1,13.0,10.0,Beya,,7863.0,3700.0,8796117.0,145903.0,2016-06-16 18:26:48+00:00
743253157753532416,2016-06-16 01:25:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo",https://twitter.com/dog_rates/status/743253157753532416/photo/1,10.0,10.0,Kilo,puppo,4191.0,1212.0,8796118.0,145903.0,2016-06-16 01:25:36+00:00
743222593470234624,2016-06-15 23:24:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately,https://twitter.com/dog_rates/status/743222593470234624/photo/1,12.0,10.0,,,6146.0,1891.0,8796118.0,145903.0,2016-06-15 23:24:09+00:00
743210557239623680,2016-06-15 22:36:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af",https://twitter.com/dog_rates/status/743210557239623680/photo/1,10.0,10.0,,,3803.0,1343.0,8796118.0,145903.0,2016-06-15 22:36:19+00:00
742528092657332225,2016-06-14 01:24:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10,"https://twitter.com/dog_rates/status/742528092657332225/photo/1,https://twitter.com/dog_rates/status/742528092657332225/photo/1",10.0,10.0,Maxaroni,,4372.0,1945.0,8796118.0,145903.0,2016-06-14 01:24:27+00:00
742465774154047488,2016-06-13 21:16:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet","https://twitter.com/dog_rates/status/742465774154047488/photo/1,https://twitter.com/dog_rates/status/742465774154047488/photo/1",14.0,10.0,,pupper,7196.0,3881.0,8796118.0,145903.0,2016-06-13 21:16:49+00:00
742423170473463808,2016-06-13 18:27:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bell. She likes holding hands. 12/10 would definitely pet with other hand,https://twitter.com/dog_rates/status/742423170473463808/photo/1,12.0,10.0,Bell,,9726.0,3720.0,8796118.0,145903.0,2016-06-13 18:27:32+00:00
742385895052087300,2016-06-13 15:59:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil,https://twitter.com/dog_rates/status/742385895052087300/photo/1,11.0,10.0,Phil,,6732.0,1944.0,8796118.0,145903.0,2016-06-13 15:59:24+00:00
742161199639494656,2016-06-13 01:06:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doug. He's trying to float away. 12/10 you got this Doug,https://twitter.com/dog_rates/status/742161199639494656/photo/1,12.0,10.0,Doug,,4299.0,1351.0,8796118.0,145903.0,2016-06-13 01:06:33+00:00
742150209887731712,2016-06-13 00:22:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper,https://twitter.com/dog_rates/status/742150209887731712/photo/1,8.0,10.0,Edmund,pupper,5068.0,1528.0,8796118.0,145903.0,2016-06-13 00:22:53+00:00
741793263812808706,2016-06-12 00:44:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When your crush won't pay attention to you. Both 10/10 tragic af,"https://twitter.com/dog_rates/status/741793263812808706/photo/1,https://twitter.com/dog_rates/status/741793263812808706/photo/1",10.0,10.0,,,4503.0,1495.0,8796118.0,145903.0,2016-06-12 00:44:30+00:00
741743634094141440,2016-06-11 21:27:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1",11.0,10.0,Aqua,pupper,8099.0,2717.0,8796118.0,145903.0,2016-06-11 21:27:17+00:00
741438259667034112,2016-06-11 01:13:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's still figuring out couches. 9/10 keep your head up pup,https://twitter.com/dog_rates/status/741438259667034112/photo/1,9.0,10.0,Tucker,,3653.0,819.0,8796118.0,145903.0,2016-06-11 01:13:51+00:00
741303864243200000,2016-06-10 16:19:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af,https://twitter.com/dog_rates/status/741303864243200000/photo/1,12.0,10.0,Theodore,,8694.0,3163.0,8796118.0,145903.0,2016-06-10 16:19:48+00:00
741067306818797568,2016-06-10 00:39:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is just downright precious af. 12/10 for both pupper and doggo,https://twitter.com/dog_rates/status/741067306818797568/photo/1,12.0,10.0,,pupper,9423.0,3060.0,8796118.0,145903.0,2016-06-10 00:39:48+00:00
740995100998766593,2016-06-09 19:52:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10,https://twitter.com/dog_rates/status/740995100998766593/photo/1,10.0,10.0,Leo,,6300.0,2703.0,8796118.0,145903.0,2016-06-09 19:52:53+00:00
740711788199743490,2016-06-09 01:07:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet,https://twitter.com/dog_rates/status/740711788199743490/photo/1,9.0,10.0,,,3371.0,925.0,8796118.0,145903.0,2016-06-09 01:07:06+00:00
740699697422163968,2016-06-09 00:19:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do,https://twitter.com/dog_rates/status/740699697422163968/photo/1,8.0,10.0,Chip,,2822.0,772.0,8796118.0,145903.0,2016-06-09 00:19:04+00:00
740676976021798912,2016-06-08 22:48:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper",https://twitter.com/dog_rates/status/740676976021798912/photo/1,11.0,10.0,Baloo,pupper,17984.0,6743.0,8796118.0,145903.0,2016-06-08 22:48:46+00:00
740373189193256964,2016-06-08 02:41:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP","https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1",14.0,10.0,Bretagne,,34620.0,13161.0,8796118.0,145903.0,2016-06-08 02:41:38+00:00
740365076218183684,2016-06-08 02:09:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When the photographer forgets to tell you where to look... 10/10,https://twitter.com/dog_rates/status/740365076218183684/photo/1,10.0,10.0,,,2430.0,426.0,8796118.0,145903.0,2016-06-08 02:09:24+00:00
740359016048689152,2016-06-08 01:45:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chase. He's in a predicament. 9/10 help is on the way buddy,https://twitter.com/dog_rates/status/740359016048689152/photo/1,9.0,10.0,Chase,,3265.0,853.0,8796118.0,145903.0,2016-06-08 01:45:19+00:00
740214038584557568,2016-06-07 16:09:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10,https://twitter.com/dog_rates/status/740214038584557568/photo/1,10.0,10.0,,,6617.0,1942.0,8796118.0,145903.0,2016-06-07 16:09:13+00:00
739979191639244800,2016-06-07 00:36:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10,https://twitter.com/dog_rates/status/739979191639244800/photo/1,12.0,10.0,Nollie,,19739.0,5858.0,8796118.0,145903.0,2016-06-07 00:36:02+00:00
739932936087216128,2016-06-06 21:32:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with,https://twitter.com/dog_rates/status/739932936087216128/photo/1,10.0,10.0,Rorie,,4010.0,1063.0,8796118.0,145903.0,2016-06-06 21:32:13+00:00
739844404073074688,2016-06-06 15:40:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well,https://twitter.com/dog_rates/status/739844404073074688/photo/1,12.0,10.0,Simba,,3768.0,848.0,8796119.0,145903.0,2016-06-06 15:40:26+00:00
739606147276148736,2016-06-05 23:53:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1",9.0,10.0,Benji,pupper,5334.0,1636.0,8796119.0,145903.0,2016-06-05 23:53:41+00:00
739544079319588864,2016-06-05 19:47:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10,https://twitter.com/dog_rates/status/739544079319588864/photo/1,10.0,10.0,,,39072.0,20973.0,8796119.0,145903.0,2016-06-05 19:47:03+00:00
739485634323156992,2016-06-05 15:54:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle,"https://twitter.com/dog_rates/status/739485634323156992/photo/1,https://twitter.com/dog_rates/status/739485634323156992/photo/1",6.0,10.0,Kyle,,7076.0,2894.0,8796119.0,145903.0,2016-06-05 15:54:48+00:00
